date,user_id,department_id,shift,category,severity,text,actions,date_resolved,status
5/14/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a6ad3266-1504-4599-88a6-2f97a300d788,-,Quality Control,High,An Armoire load had a pen left in this morning while we cleaned. I showed the whole bin to Carlos and let himknow how important their jobs are to be double checking pockets. He gathered the team up to let them know and then he and Elena sorted the pieces to find all the ink stains and left outside brandon's door,[],5/15/2026,Resolved
5/14/2026,f9401f5c-11cd-4e00-ab74-92575d9cf6b2,a6ad3266-1504-4599-88a6-2f97a300d788,-,Training & Skill Development,High,"Today Dylan told me he found a pen in a piece of clothing at Armoire. I gathered all the girls together and emphasized how important it is to check all types of clothing. I explained how to care for lightweight garments, coats, and jackets that have many pockets. I also took some time to put up a few visual aids to help them remember key points like sorting, washing, and the importance of checking pockets before sorting. ",[],5/15/2026,Resolved
5/13/2026,f9401f5c-11cd-4e00-ab74-92575d9cf6b2,a6ad3266-1504-4599-88a6-2f97a300d788,-,Training & Skill Development,Low,"Today, since I had the chance to gather the entire Armoire team, I called a meeting to establish quality standards. I once again emphasized the importance of taking care of the garments when hanging them. I also mentioned how important it is for us to increase the number of garments we hang, in line with our new goals, and I reminded everyone of the importance of starting to establish an autonomous department. Next week I’ll have another meeting to review progress with the new team members (Helena and Yulie). ",[],5/14/2026,Resolved
5/11/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a6ad3266-1504-4599-88a6-2f97a300d788,-,Training & Skill Development,Med,Created a training checklist for Armoire staff so they can have guided trainging and ensure they are taught every part of the job and know the expectation,[],5/12/2026,Resolved
5/6/2026,f9401f5c-11cd-4e00-ab74-92575d9cf6b2,a6ad3266-1504-4599-88a6-2f97a300d788,-,Staffing / Attendance,Med,"Today, the morning crew hung quite a few items of clothing from Armoire, which helped us make more progress toward our goal for items hung. Given the progress we’ve made, I asked Liliana to leave an hour early so she can help us meet our demand on Friday. ",[],5/7/2026,Resolved
5/5/2026,f9401f5c-11cd-4e00-ab74-92575d9cf6b2,a6ad3266-1504-4599-88a6-2f97a300d788,-,Staffing / Attendance,Med,"Today I had a meeting with the girls from Armoire. We discussed the pros and cons of sorting and washing clothes in water, and we identified improvements that could be useful and that we can implement. I also reminded them about cell phone use and the breaks they should take. Next week I’ll follow up with them on what we discussed. ",[],5/6/2026,Resolved
5/5/2026,f9401f5c-11cd-4e00-ab74-92575d9cf6b2,a6ad3266-1504-4599-88a6-2f97a300d788,-,Quality Control,High,"Hoy se han tendido 2.247 prendas; esta es la tercera semana de la fase de prueba del proceso de inspección de Armoire. Esta actividad nos ha dejado una montaña de ropa para lavar y tender, ya que nuestra plantilla actual no puede satisfacer por completo la demanda. Hablaré con Brandon esta mañana para ver si el equipo de la mañana puede echarnos una mano para ponernos al día antes de que termine la semana. ",[],5/6/2026,Resolved
5/5/2026,37f3118a-7132-47da-a008-c5b2976e1bff,a6ad3266-1504-4599-88a6-2f97a300d788,-,Staffing / Attendance,Low,Koko Called out ,[],5/6/2026,Resolved
4/27/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a6ad3266-1504-4599-88a6-2f97a300d788,-,Equipment / Maintenance,Low,Someone moved the canopies in the back. They were moved too close to the container so the door wouldn't open all the way without rubbing against the canopy. Omar and I moved it back but unsure who had moved this?,[],4/28/2026,Resolved
4/14/2026,f9401f5c-11cd-4e00-ab74-92575d9cf6b2,a6ad3266-1504-4599-88a6-2f97a300d788,-,Training & Skill Development,Low,"Together with Omar, we held the weekly meeting with the Armoire team. We discussed communication issues , adding inspection, and overall perfomance for last week.",[],4/15/2026,Resolved
4/7/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a6ad3266-1504-4599-88a6-2f97a300d788,-,Staffing / Attendance,Med,"Genesis No called no show, Brandon called her and she said she was in the hospital and is done working now to prepare.",[],4/8/2026,Resolved
4/7/2026,37f3118a-7132-47da-a008-c5b2976e1bff,a6ad3266-1504-4599-88a6-2f97a300d788,-,Staffing / Attendance,Low,Koko called out ,[],4/8/2026,Resolved
4/1/2026,201912ce-f2b9-445a-8112-9f63229cd484,a6ad3266-1504-4599-88a6-2f97a300d788,-,Staffing / Attendance,Low,Genesis left early she doesnt feel well ,[],4/2/2026,Resolved
3/15/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a6ad3266-1504-4599-88a6-2f97a300d788,-,Equipment / Maintenance,Med,Snow caused the canopy's in the back to break due to the extra weight,[],3/16/2026,Resolved
3/15/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a6ad3266-1504-4599-88a6-2f97a300d788,-,Equipment / Maintenance,Med,The power went out around 8:40.,[],3/16/2026,Resolved
3/13/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a6ad3266-1504-4599-88a6-2f97a300d788,-,Quality Control,Med,"Found a pair of pants with an attached chain broken in the DC unit. Not sure if a belt to the pants or customer left it on and sorting tema missed it. But either way it should have either been removed, net bagged or brought to a lead to see before cleaning ",[],3/14/2026,Resolved
3/11/2026,201912ce-f2b9-445a-8112-9f63229cd484,a6ad3266-1504-4599-88a6-2f97a300d788,-,Staffing / Attendance,Med,Meeting with the Armoire team.,[],3/12/2026,Resolved
3/11/2026,201912ce-f2b9-445a-8112-9f63229cd484,a6ad3266-1504-4599-88a6-2f97a300d788,-,Staffing / Attendance,Low,genesis out today,[],3/12/2026,Resolved
3/8/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a6ad3266-1504-4599-88a6-2f97a300d788,-,Equipment / Maintenance,Med,Armoire Laptop is not scanning items at the RFID tunnel,[],3/9/2026,Resolved
3/2/2026,201912ce-f2b9-445a-8112-9f63229cd484,a6ad3266-1504-4599-88a6-2f97a300d788,-,Staffing / Attendance,Low,Carlos Trejo call he will be late,[],3/3/2026,Resolved
3/2/2026,201912ce-f2b9-445a-8112-9f63229cd484,a6ad3266-1504-4599-88a6-2f97a300d788,-,Staffing / Attendance,Low,lizbeth call out,[],3/3/2026,Resolved
3/2/2026,3ef94c1d-6d70-4722-a667-33b08990b381,a6ad3266-1504-4599-88a6-2f97a300d788,-,Staffing / Attendance,Low,Koko left her shift early due to some circumstance with her son,[],3/3/2026,Resolved
2/18/2026,201912ce-f2b9-445a-8112-9f63229cd484,a6ad3266-1504-4599-88a6-2f97a300d788,-,Staffing / Attendance,Med,informed Carlos that he will be in charge of managing the night team’s hours and Keep an eye on what they are doing.,[],2/19/2026,Resolved
8/3/2026,7b9f0fa6-26fb-449b-9946-632d8c6a57a8,adcd82c2-ddbf-4189-841c-0221ab669922,-,Staffing / Attendance,Med,One thing to note is that Abby was detailing from approximately 6:00 a.m. to 10:20 a.m. using Karla's SMRT account because she didn't realize Karla had not logged out of her session.,[],8/4/2026,Resolved
7/16/2026,7b9f0fa6-26fb-449b-9946-632d8c6a57a8,adcd82c2-ddbf-4189-841c-0221ab669922,-,Staffing / Attendance,Med,"At around 9:30, Katie came to me and said she wasn't feeling well and asked if she could step outside. Karla went out with her to accompany her, and then I went out as well to check on how she was feeling.",[],7/17/2026,Resolved
7/13/2026,7b9f0fa6-26fb-449b-9946-632d8c6a57a8,adcd82c2-ddbf-4189-841c-0221ab669922,-,Equipment / Maintenance,Low,The Teflon on the second hot seal is damaged.,[],7/14/2026,Resolved
7/6/2026,7b9f0fa6-26fb-449b-9946-632d8c6a57a8,adcd82c2-ddbf-4189-841c-0221ab669922,-,Equipment / Maintenance,Med,"first camera, is not working. It displayed an error whit smrt",[],7/7/2026,Resolved
7/1/2026,201912ce-f2b9-445a-8112-9f63229cd484,adcd82c2-ddbf-4189-841c-0221ab669922,-,Staffing / Attendance,High,"A driver approached me and delivered two wedding dresses for Turkan Najar Forelsket. One of the dresses requires a repair. He told me there was a note in his system instructing him to deliver it to me. Since I didn't have any information about it, I asked Cindy to please tag the dress and leave it in Brandon's office. It appears the customer needs it by tomorrow.",[],7/2/2026,Resolved
6/23/2026,3ef94c1d-6d70-4722-a667-33b08990b381,adcd82c2-ddbf-4189-841c-0221ab669922,-,Process Deviation,High,While we were covering mark in last night we all forgot about the NP store bags and we did not detail a rush order for Jon Matson. We did not realize this error until the customer came to pick up the order at 4 pm and it wasn't detailed. I detailed and getting out ASAP. I comped the order and removed rush charge as well. Don't know who is usaully responsible for grabbing the NP bags but may need to have it be a rotating schedule as Katie and Karla both forgot as well. Also not sure who is supposed to check open tickets in the morning for any missing detailed or rush orders,[],6/24/2026,Resolved
6/23/2026,3ef94c1d-6d70-4722-a667-33b08990b381,adcd82c2-ddbf-4189-841c-0221ab669922,-,Volume / Forecasting,Med,Liz and I stayed to help mark in ,[],6/24/2026,Resolved
6/21/2026,201912ce-f2b9-445a-8112-9f63229cd484,adcd82c2-ddbf-4189-841c-0221ab669922,-,Staffing / Attendance,High,"I noticed that the Hotel InterContinental order had not been marked in by the Mark In team until this afternoon. I washed the items and left them ready so they can be pressed first thing tomorrow morning.

I informed the morning staff about the situation and asked them to prioritize this order as their first task of the day to ensure it is completed on time.",[],6/22/2026,Resolved
6/2/2026,7b9f0fa6-26fb-449b-9946-632d8c6a57a8,adcd82c2-ddbf-4189-841c-0221ab669922,-,Equipment / Maintenance,Low,Karla's and Abby's PPOHs are still showing up.,[],6/3/2026,Resolved
6/1/2026,7b9f0fa6-26fb-449b-9946-632d8c6a57a8,adcd82c2-ddbf-4189-841c-0221ab669922,-,Staffing / Attendance,Med,"While checking the heat seals, I noticed that the Teflon on machine #1 is dirty on the top.",[],6/2/2026,Resolved
5/18/2026,7b9f0fa6-26fb-449b-9946-632d8c6a57a8,adcd82c2-ddbf-4189-841c-0221ab669922,-,Training & Skill Development,Med,"Today, around 7:23 PM, I spoke with Karla about the importance of counting the pieces and making sure to properly detail the garments, since she failed to note a customer’s sport coat.",[],5/19/2026,Resolved
5/18/2026,7b9f0fa6-26fb-449b-9946-632d8c6a57a8,adcd82c2-ddbf-4189-841c-0221ab669922,-,Staffing / Attendance,Med,"Around 11:52 PM, Katie told me she needed to step outside for some air because she wasn’t feeling well. She said it felt like she was having an anxiety attack. She went out for a moment, and I checked on her to see how she was feeling. She told me she thought it would be better for her to go home because she didn’t feel well enough to continue working. She left at 12:06 AM.",[],5/19/2026,Resolved
5/18/2026,7b9f0fa6-26fb-449b-9946-632d8c6a57a8,adcd82c2-ddbf-4189-841c-0221ab669922,-,Equipment / Maintenance,Med,Hot Seal 2 is opening very slowly.,[],5/19/2026,Resolved
5/15/2026,41c1fe40-34fb-40da-985a-dd4318f47c74,adcd82c2-ddbf-4189-841c-0221ab669922,-,Staffing / Attendance,High,"In the morning, the assembly staff notified us that there was an order marked as rush, but they forgot to place the special tag on it, which made it very difficult to find the pieces. the order name is Steven Sanchez.",[],5/16/2026,Resolved
5/12/2026,7b9f0fa6-26fb-449b-9946-632d8c6a57a8,adcd82c2-ddbf-4189-841c-0221ab669922,-,Staffing / Attendance,Med,"Today, Mericia spoke with me about the importance of checking that the barcodes are attached correctly and properly placed, since there is a large number of garments without barcodes . I had a meeting with the mark in team and emphasized the importance of processing everything correctly.",[],5/13/2026,Resolved
5/12/2026,41c1fe40-34fb-40da-985a-dd4318f47c74,adcd82c2-ddbf-4189-841c-0221ab669922,-,Staffing / Attendance,Med,"At the end of the day, while checking the no-barcode items, I noticed that a sweater was still on the hook. When I tried to review the photo, I realized that the picture had been taken of the bag instead of the sweater. Because of this, I went to Cindy to show her and explain the importance of taking the photos correctly, since this helps us when trying to match the garments.",[],5/13/2026,Resolved
5/11/2026,37f3118a-7132-47da-a008-c5b2976e1bff,adcd82c2-ddbf-4189-841c-0221ab669922,-,Process Deviation,Med,"I followed up this morning with Sean, about Sandra not checking Casino's buttons or pockets when mark-in, in the morning I noticed it wasn't getting done again. ",[],5/12/2026,Resolved
5/6/2026,3ef94c1d-6d70-4722-a667-33b08990b381,adcd82c2-ddbf-4189-841c-0221ab669922,-,Training & Skill Development,Med,Taught Cindy how to check the hotseals and mark completed in Invenasset. She will try Monday by herself,[],5/7/2026,Resolved
4/7/2026,7b9f0fa6-26fb-449b-9946-632d8c6a57a8,adcd82c2-ddbf-4189-841c-0221ab669922,-,Staffing / Attendance,Low,Doricela left at 10 PM because she wasn’t feeling well.,[],4/8/2026,Resolved
3/30/2026,7b9f0fa6-26fb-449b-9946-632d8c6a57a8,adcd82c2-ddbf-4189-841c-0221ab669922,-,Equipment / Maintenance,Med,"I noticed that the hangers in front of the wedding dresses are taking up space that we need to hang the dresses, and they could even damage a dress in that area. I think it would be better to move either the dresses or the hangers to a different area.",[],3/31/2026,Resolved
3/13/2026,3ef94c1d-6d70-4722-a667-33b08990b381,adcd82c2-ddbf-4189-841c-0221ab669922,-,Process Deviation,High,Found 2 pillowcases at the bottom of the WDF bin. ,[],3/14/2026,Resolved
3/12/2026,7b9f0fa6-26fb-449b-9946-632d8c6a57a8,adcd82c2-ddbf-4189-841c-0221ab669922,-,Staffing / Attendance,Low,Doris left at 10:01.,[],3/13/2026,Resolved
3/12/2026,3ef94c1d-6d70-4722-a667-33b08990b381,adcd82c2-ddbf-4189-841c-0221ab669922,-,Process Deviation,Med,Several misdetailed casino items,[],3/13/2026,Resolved
3/12/2026,3ef94c1d-6d70-4722-a667-33b08990b381,adcd82c2-ddbf-4189-841c-0221ab669922,-,Process Deviation,Low,EQC had a jacket detailed as a sport coat,[],3/13/2026,Resolved
3/12/2026,3ef94c1d-6d70-4722-a667-33b08990b381,adcd82c2-ddbf-4189-841c-0221ab669922,-,Process Deviation,Med,Several similar green covers marked as Miscellenous ,[],3/13/2026,Resolved
3/9/2026,7b9f0fa6-26fb-449b-9946-632d8c6a57a8,adcd82c2-ddbf-4189-841c-0221ab669922,-,Staffing / Attendance,Low,Mary T call out ,[],3/10/2026,Resolved
2/18/2026,3ef94c1d-6d70-4722-a667-33b08990b381,adcd82c2-ddbf-4189-841c-0221ab669922,-,Customer / Account Impact,Med,Order for Saturday Rush not yet dropped off at LQA or brought down to NP,[],2/19/2026,Resolved
2/18/2026,201912ce-f2b9-445a-8112-9f63229cd484,adcd82c2-ddbf-4189-841c-0221ab669922,-,Safety / Risk,Med,Set the alarm before leaving,[],2/19/2026,Resolved
6/3/2026,3ef94c1d-6d70-4722-a667-33b08990b381,58c22525-e091-4d3d-8470-311ea75fa7a2,-,Quality Control,Med,"Dennis Markham, returned a Alt only dress that we took in the body and shoulders however the flower pattern around the shoulder and body was stitched down when it shouldn't have been and doesn't match the rest of the flower decorations on the garment",[],6/4/2026,Resolved
5/27/2026,38415b1a-3ed4-42ac-8fce-62f64525cdd7,c69e905b-76c4-435c-b456-94ea24a77db7,-,Staffing / Attendance,Low,Mericia is only taking 1 break per 8 hour shift instead of 2,[],5/28/2026,Resolved
5/27/2026,201912ce-f2b9-445a-8112-9f63229cd484,c69e905b-76c4-435c-b456-94ea24a77db7,-,Metalprogetti,High,"Starting around 6 PM, the garments that were already bagged were no longer being sent into the conveyor system and were instead being redirected through the arm. However, the arm was not properly adjusted, which caused several garments to fall. Karina contacted Jonni, and apparently the issue happened because the conveyor was too full, so the system detected the overload and automatically redirected the garments through the arm instead.",[],5/28/2026,Resolved
5/19/2026,41c1fe40-34fb-40da-985a-dd4318f47c74,c69e905b-76c4-435c-b456-94ea24a77db7,-,Process Deviation,Med,"Today it was very slow to bag the garments because the Metalprogetti technician was working on the system, and the bagging machine kept stopping frequently and on several occasions. This caused us to be unable to move forward in an efficient and fast manner.",[],5/20/2026,Resolved
5/18/2026,3ef94c1d-6d70-4722-a667-33b08990b381,c69e905b-76c4-435c-b456-94ea24a77db7,-,Metalprogetti,Med,Got delayed several times in the back due to testing and calibration that caused the bagger and dispatch to be down for various times during the end of the night,[],5/19/2026,Resolved
